tic,gvkey,datadate,assets,revenue,net_income,operating_income,cash,debt_total,equity,rd,mktcap,cogs,intangibles,current_assets,current_liabilities,long_term_debt,roa,roe,op_margin,net_margin,cash_to_assets,debt_to_assets,debt_to_equity,current_ratio,rd_to_sales,log_assets,log_mktcap,mkt_to_book,p_to_s,p_to_e,gross_margin,asset_turnover,intangibles_to_assets,cash_ratio,long_term_debt_ratio
VRSK,180652,2024-12-31,4264.7,735.6,210.4,329.5,292.4,3245.8,100.1,35.3,38674.50345,230.5,2119.0,911.6,1238.9,2705.6,0.04933524046240064,2.1018981018981022,0.4479336595976074,0.28602501359434473,0.06856285319014233,0.7610851877037073,32.42557442557443,0.7358140285737347,0.04798803697661772,8.358127117475254,10.562935836315535,386.3586758241758,52.57545330342577,183.81417989543723,0.6866503534529635,0.17248575515276574,0.49686965085469087,0.23601582048591488,0.6344174267826577
AVGO,180711,2024-10-31,165645.0,14054.0,4324.0,5082.0,9348.0,68619.50990000027,67678.0,2234.0,795542.2200000001,3243.0,67258.38355610055,19595.0,16697.0,67141.50990000027,0.026104017628060007,0.06389077691421141,0.361605236943219,0.3076704141169774,0.05643394005252196,0.414256451447374,1.0139116093856242,1.1735641133137689,0.1589583036857834,12.017602223149341,13.586779198890284,11.754812789976064,56.60610644656326,183.98293709528215,0.769247189412267,0.08484409429804703,0.40603932238280993,0.5598610528837515,0.4053337553201139
DMRC,181290,2024-12-31,75.766,8.658,-8.648,-9.099,28.73,5.994,61.359,6.336,804.9877500000001,1.952,30.723,39.331,9.138,5.213,-0.11414090753108252,-0.14094101924738017,-1.0509355509355511,-0.9988449988449989,0.3791938336456986,0.07911200274529472,0.09768738082432894,4.304114685926899,0.7318087318087318,4.32764964320755,6.690827059911474,13.11931012565394,92.97617810117812,-93.0836898704903,0.7745437745437745,0.11427289285431458,0.40549850856584746,3.1440140074414535,0.0688039490008711
FTNT,183377,2024-12-31,9763.1,1660.1,526.2,572.9,4066.5,1073.4,1493.8,191.1,72466.16,279.3,350.4,5971.5,4060.7,1040.7,0.05389681556063136,0.3522559914312492,0.345099692789591,0.3169688572977532,0.41651729471172066,0.10994458727248518,0.7185700897041104,1.470559263181225,0.11511354737666406,9.186365251926468,11.190874973256363,48.51128665149284,43.65168363351606,137.71600152033446,0.8317571230648756,0.17003820507830503,0.03589023978039762,1.001428325165612,0.10659524126558163
GNRC,183736,2024-12-31,5109.331,1234.801,117.226,192.038,281.277,1392.711,2494.278,59.258,9242.840600000001,713.595,2194.783,2032.17,1033.152,1239.949,0.022943512565539403,0.046997968951335824,0.15552141600144478,0.09493513529710455,0.05505163004706486,0.27258187030748254,0.5583623798149204,1.966961299015053,0.0479899190233892,8.538823754861843,9.131604541633005,3.705617657694933,7.48528758885035,78.84633613703446,0.42209716383449636,0.24167567143330504,0.4295636747746427,0.2722513241033265,0.2426832397431288
VUZI,184113,2024-12-31,39.405,1.273,-13.656,-13.71,18.187,0.6490746,37.293,2.219,299.33756,5.915,3.954,26.722,5.023194,0.15507459999999998,-0.3465550057099353,-0.3661813208913201,-10.769835035349569,-10.7274155538099,0.46154041365308973,0.01647188427864484,0.01740473011020835,5.319722869552719,1.7431264728986646,3.673892711805613,5.70157189980166,8.026641997157643,235.1434092694423,-21.91985647334505,-3.64650432050275,0.03230554498160132,0.10034259611724401,3.6206047387379425,0.003935404136530897
DQ,184155,2024-12-31,6418.243,195.359,-180.182,-113.11,2135.178,6.9770746,4361.192,0.372,1297.65888,199.882,152.869,2631.547,521.235,0.15507459999999998,-0.028073415107530204,-0.04131485153600208,-0.5789853551666418,-0.9223122558981157,0.33267328768948135,0.001087069249325711,0.0015998090888912938,5.048676700528552,0.0019041866512420722,8.766899683215431,7.1683170584106,0.29754683581919805,6.642432035381016,-7.201934044466151,-0.023152247912816896,0.030438080951437956,0.02381788910142542,4.096382629715963,2.4161534550810864e-05
JKS,184182,2024-12-31,17108.714,2431.039,-68.267,-207.99045730000003,4334.627,6555.347,2726.168,31.385,1279.2873,2374.385,315.098,9434.571,7464.357,4052.429,-0.0039901888593146155,-0.025041376760346387,-0.08555619934521824,-0.028081408813268725,0.2533578502744274,0.3831583718098274,2.404601257149229,1.2639495940507668,0.012910117854958311,9.747343203336808,7.154058404969719,0.46926209243157424,0.5262306775004432,-18.739468557282436,0.02330443896621979,0.14209361381574326,0.018417398291887984,0.5807100330276272,0.23686344864961797
BEEM,184345,2024-12-31,61.459,8.481,-4.626,-4.953,4.5727761000000005,1.9289999999999998,41.288,1.8,47.03012,5.383,18.617,27.126,13.315,1.17,-0.07526969198978181,-0.11204223987599304,-0.5840113194198798,-0.5454545454545455,0.07440368538375178,0.03138677817732146,0.046720596783569074,2.0372512204280886,0.21223912274495932,4.118370285824769,3.8507882475165336,1.1390747917070336,5.545350784105648,-10.16647643752702,0.36528711236882444,0.13799443531459996,0.30291739208252655,0.34343042433345855,0.019037081631656873
MXL,184551,2024-12-31,864.639,92.167,-57.838,-30.856,119.578,149.36100000000002,516.283,51.278,1673.64514,31.683,373.596,323.442,182.284,139.948,-0.06689265693543779,-0.11202770573503291,-0.33478359933598795,-0.6275348009591285,0.1382981799340534,0.17274376936501826,0.2893006355041712,1.774385025564504,0.5563596515021645,6.762312078780408,7.422759245304195,3.2417204130292885,18.158832770948386,-28.93677409315675,0.6562435578894832,0.10659593194385171,0.4320832162324392,0.6559983322727173,0.16185714500502524
AOSL,184604,2024-12-31,1133.944,173.156,-6.614,-5.794,182.798,59.208,902.58,23.968,1082.4609600000001,119.017,1.893,410.294,151.032,41.464,-0.005832739535638444,-0.007327882292982339,-0.03346115641386957,-0.038196770542170064,0.16120549162921627,0.052214218691575595,0.06559861729708169,2.7166031039779646,0.13841853588671488,7.033457100352281,6.986992394561172,1.1992964169381108,6.251362701841114,-163.66207438766256,0.3126602601122688,0.15270242622210622,0.0016693946085520979,1.2103262884686687,0.036566179634973155
NXPI,184725,2024-12-31,24385.0,3111.0,495.0,827.0,3292.0,11129.0,9183.0,612.0,52861.45125,1181.0,10766.0,7305.0,3098.0,10577.0,0.020299364363338117,0.05390395295655015,0.2658309225329476,0.15911282545805208,0.1350010252204224,0.4563871232314948,1.2119133180877708,2.357972885732731,0.19672131147540983,10.101723468144153,10.875429642378458,5.756446831100948,16.991787608486018,106.7908106060606,0.6203792992606879,0.1275784293623129,0.44150092269838015,1.0626210458360232,0.4337502563051056
EVTC,185375,2024-12-31,1857.611,216.395,40.062,47.962,298.239,966.601,472.524,0.0,2196.59142,103.99,1157.786,529.065,279.66,936.505,0.021566409759632126,0.08478299514945273,0.2216409806141547,0.1851336675986044,0.16054975987975953,0.5203462942456736,2.04561249798952,1.891815061145677,0.0,7.527046532545388,7.694662083310015,4.648634609035732,10.150841840153424,54.82979931106785,0.5194436100649276,0.11649101991751772,0.6232661197635027,1.0664342415790602,0.5041448397969219
THR,186360,2024-12-31,763.391,134.353,18.539,24.657,40.58,166.898,488.685,0.0,969.7791599999999,70.071,381.672,280.227,109.677,145.319,0.02428506492740942,0.03793650306434616,0.1835240002084062,0.13798724256250325,0.053157556219551975,0.21862715174792471,0.3415247040527129,2.5550206515495497,0.0,6.6377703508782595,6.877068375473564,1.9844668037692992,7.21814295177629,52.310219537191855,0.4784560076812576,0.1759950012509972,0.49996921629938007,0.3699955323358589,0.19035985491052423
VNET,186876,2024-12-31,4432.942,274.326,-2.6,16.608,279.239,2527.61,872.134,6.626,1297.11996,161.809,297.292,934.366,1280.056,2051.824,-0.0005865179377487908,-0.0029811932569994977,0.06054110802475886,-0.009477774618519572,0.06299180093039791,0.5701879248589312,2.898189957047885,0.729941502559263,0.02415374408550411,8.396818750968958,7.167901670401848,1.4872943377967147,4.728388705408893,-498.8922923076923,0.4101579872122949,0.061883507611874916,0.06706426567277442,0.2181459248657871,0.4628583004244134
NBIS,187118,2024-12-31,3548.6,35.2,-133.2,-136.5,2450.2,49.7,3253.7,31.9,6530.3858,21.1,4.9,2533.3,264.0,30.3,-0.03753592966240207,-0.040938009035866856,-3.8778409090909087,-3.7840909090909083,0.6904694809220537,0.01400552330496534,0.015274917785905279,9.595833333333333,0.9062499999999999,8.17430843848948,8.784221301689113,2.0070645111718965,185.52232386363636,-49.026920420420424,0.4005681818181818,0.009919404835709859,0.0013808262413346109,9.281060606060606,0.008538578594375247
XNET,187413,2024-12-31,473.901,83.989,-9.774,0.219,287.538,29.628,318.056,18.716,122.3253,40.416,8.31,363.032,126.736,27.288,-0.0206245608259953,-0.030730437407249036,0.0026074843134219956,-0.11637238209765563,0.6067469787993695,0.06251938696056772,0.09315340694720427,2.8644741825527076,0.22283870506852088,6.160998439121137,4.806683889655319,0.3846030258822346,1.4564442962768933,-12.515377532228362,0.5187941278024504,0.1772289993057622,0.01753530800736863,2.2687949753818963,0.05758164679964803
ENPH,187450,2024-12-31,3249.676,382.713,62.16,64.203,1717.596,1331.239,833.016,50.39,9096.528640000002,165.64,253.969,2327.084,660.091,1224.133,0.019128060766673356,0.07462041545420496,0.16775756245541698,0.16241935863166393,0.5285437686710921,0.40965283923689627,1.5980953547110741,3.5253987707755443,0.13166524262306217,8.086310578046483,9.115648151595597,10.919992701220629,23.768538408677003,146.34055083655088,0.5671952612009522,0.11776958687573777,0.07815209885539358,2.602059413020326,0.37669386117262155
EPAM,187697,2024-12-31,4750.473,1248.351,103.299,152.047,1288.794,163.25400000000002,3629.211,0.0,13297.10958,867.792,1617.993,2426.248,821.039,123.62,0.021744992551268053,0.028463211425293268,0.12179827628607658,0.08274836163867373,0.27129803705862554,0.03436584104361819,0.04498333108766617,2.9550947031748795,0.0,8.465999471018401,9.495301965779356,3.663911957723043,10.651739438667489,128.72447535794151,0.30484935727211343,0.2627845690313365,0.3405961890531743,1.5697110612285168,0.026022671847624437
MTSI,187740,2024-12-31,1843.63,218.122,-167.53,19.526,656.519,539.936,1150.889,60.369,9657.24958,88.949,424.849,982.435,272.407,378.653,-0.0908696430411742,-0.14556573222960686,0.08951870971291295,-0.7680564087987456,0.35610127845608935,0.29286570515775945,0.46914689427042927,3.606496896188424,0.27676713032156314,7.519491733224263,9.175464164098111,8.391121628584512,44.27453250932964,-57.644896913985555,0.5922052796141608,0.11831115787875007,0.23044157450247607,2.4100665548242155,0.20538448604112539
GWRE,190455,2024-10-31,2596.697,262.901,9.139,-4.72,1339.521,983.349,1268.029,68.88,15556.24894,99.546,379.852,1637.292,615.237,704.754,0.003519471081916758,0.007207248414665595,-0.017953526232307976,0.03476213479598784,0.5158557197855583,0.3786922386400878,0.7754940935893423,2.661237864432731,0.2619997641697825,7.861995531771587,9.652217697976084,12.268054547648358,59.17150919928034,1702.1828361965204,0.621355567304803,0.10124438854437003,0.14628275844274474,2.1772438913784447,0.27140401825858
TSM,201395,2024-12-31,203985.34854360015,24509.273,10193.725,12117.889,53470.768800000274,32033.869000000002,98641.31920000058,1601.985,1024291.16703,5564.819,801.769,93683.85524510048,39921.595,30114.844,0.04997282928788965,0.10334132879277166,0.4944205811408604,0.4159129893408099,0.26213043819944426,0.1570400483599097,0.32475101975318893,2.3466961990146054,0.06536240385424733,12.225803449382406,13.83951138696657,10.383997044414974,41.791984896084024,100.48251910170227,0.7729504665438262,0.12015212452751894,0.003930522489602377,1.3393946008419821,0.147632387399447
WIT,204867,2024-12-31,15213.832,2496.872,376.303,432.981,6565.129,2261.6980000000003,9977.055,0.0,36806.03367126619,1643.95,4133.93,9286.121,3281.968,967.7,0.024734268131789545,0.03771684129234529,0.17340936980349814,0.15070976806179892,0.43152369501648236,0.14866063987034958,0.22668994006748486,2.8294367891460244,0.0,9.629960293035387,10.513417069175624,3.6890679335000347,14.74085722907149,97.80956747957414,0.341596205171911,0.16411854685920022,0.27172181209835894,2.0003635014113486,0.06360659168577647
UMC,209341,2024-12-31,17088.402,1673.776,269.128,315.819,3515.453,2485.079,11148.348,121.172,16303.808070000001,807.593,126.73,5786.276,2361.129,1870.498,0.01574916133176174,0.024140617067210317,0.18868653870051907,0.16079093020810428,0.2057215765406268,0.1454248911045047,0.22291006703414715,2.4506395033901156,0.07239439447094473,9.746155266764106,9.699153983435414,1.462441616461919,9.74073476379157,60.58012570226807,0.5175023420099225,0.09794807027596847,0.007416141076269157,1.488886460671992,0.1094600887783422
INFY,211009,2024-12-31,16291.0,4939.0,805.0,1054.0,3596.0,960.0,10307.0,0.0,90794.43744000001,3301.0,1508.0,10238.0,4803.0,667.0,0.04941378675342214,0.07810226059959251,0.2134035229803604,0.16298845920226768,0.22073537536062857,0.05892824258793199,0.09314058406907927,2.1315844264001664,0.0,9.69836808706617,11.416353301038804,8.809007222276124,18.383162065195386,112.78812104347827,0.33164608220287506,0.30317353139770425,0.0925664477318765,0.7486987299604414,0.040942851881406915
ASX,213412,2024-12-31,22606.63,4525.817,260.314,314.421,2333.475,6144.235,9762.657,213.449,21863.530850000003,3403.206,2081.036,8397.792,7151.283,4470.744,0.011514940528508672,0.026664257486460913,0.06947276038779296,0.057517570860686595,0.10322082504114942,0.27178907249775835,0.6293609413912626,1.1743056455743675,0.0471625344109141,10.025998505069774,9.99257526973041,2.239506196929791,4.830847303370861,83.98907031508102,0.2480460433994569,0.20019865853512883,0.09205423364738574,0.3263015881206211,0.19776251480207352
NJDCY,221821,2024-12-31,21869.775,3346.16,328.704,278.135,1619.502,4228.597,11398.283,101.371,20879.183387999998,2494.13,4484.139,10792.424,6400.721,3064.728,0.015030058608284722,0.028838027622230474,0.08312065173213475,0.0982331986515887,0.0740520650075275,0.19335347528724,0.3709854370171367,1.6861262973343163,0.030294725894756975,9.992860825552047,9.946507931461653,1.8317832069970537,6.239744479642336,63.51971192318924,0.2546291868888516,0.15300386035064373,0.20503818626391904,0.2530186833639523,0.14013532375161608
MX,233491,2024-12-31,379.316,63.039,-16.277,-9.091,138.61,30.874,276.797,12.967,148.38624,43.164,0.507,219.229,46.268,29.328,-0.04291145113836485,-0.05880482808700961,-0.1442123130125795,-0.258205238027253,0.3654209155427138,0.08139387740037331,0.11154022623077561,4.738242413763293,0.20569805993115373,5.938369630773804,4.999818604062328,0.5360832667984118,2.353879979060581,-9.116313817042451,0.3152810165135868,0.16619124951228,0.0013366164359004103,2.9958070372611743,0.07731811998439296
FLUT,243174,2024-12-31,24508.0,3792.0,81.0,288.0,3639.0,7283.0,9293.0,201.0,45976.96275,1696.0,18716.0,4344.0,4590.0,7111.0,0.003305043251183287,0.008716238028623695,0.0759493670886076,0.021360759493670885,0.14848212828464175,0.29716827158478865,0.7837081674378564,0.9464052287581699,0.05300632911392405,10.106754873845546,10.735895740241519,4.94748334768105,12.124726463607594,567.6168240740741,0.5527426160337553,0.15472498775909907,0.7636690060388445,0.7928104575163398,0.2901501550514118
BLKB,260893,2024-12-31,2495.715,302.113,-346.364,40.217,809.512,1113.66,141.993,37.635,3640.26432,110.353,1333.706,976.308,1252.097,1085.296,-0.13878347487593734,-2.4393033459395883,0.1331190647208164,-1.146471684435956,0.3243607543329266,0.44622883622529014,7.843062686188756,0.7797383110094506,0.12457259369838437,7.822330540277671,8.199811573379032,25.636928017578335,12.049346833800598,-10.50993844625885,0.6347293893344543,0.12105268430089172,0.5343983587869607,0.6465249896773173,0.4348637564786043
UCTT,264416,2024-12-31,1919.9,563.3,16.3,25.7,313.9,660.3000000000001,873.6,7.1,1621.3450000000003,457.6,450.2,970.1,335.6,625.7,0.008490025522162612,0.018658424908424908,0.045624001420202384,0.028936623468844312,0.16349809885931557,0.3439241627168082,0.7558379120879122,2.890643623361144,0.012604296112195988,7.56002838033211,7.391011330675688,1.855935210622711,2.8782975323983675,99.46901840490798,0.18764423930410074,0.2934006979530184,0.23449137975936246,0.9353396901072705,0.3259023907495182
HIMX,270705,2024-12-31,1639.521,237.223,24.608,23.079,728.274,545.36,890.061,37.584,1406.3085599999997,159.399,28.774,1168.043,706.634,31.952,0.015009261851479792,0.02764754325827106,0.09728820561244061,0.10373361773521117,0.4441992508787628,0.33263373875662466,0.6127220493876262,1.6529674484952603,0.15843320420026727,7.402159404985837,7.248723507752365,1.5800136844553347,5.928213368855464,57.14842977893367,0.3280626246190294,0.14469043092464204,0.017550247907773063,1.0306240571498115,0.019488618931992944
VISL,289735,2024-12-31,27.381382199999997,3.363,-14.273,-13.099,6.496,0.806,17.207,1.636,37.656177766,9.193,2.578,21.319,8.279,0.291,-0.5212665999015931,-0.8294879990701458,-3.895034195658638,-4.244127267320844,0.23724149323623264,0.029436059659544878,0.04684140175509967,2.5750694528324676,0.48647041332143914,3.3098633006898495,3.628497024875886,2.1884220239437435,11.19719826523937,-2.6382805132768166,-1.7335712161760333,0.12282068068864692,0.09415156551154676,0.7846358255827999,0.010627659256733943
